'ATP1B1','CDCA4','CLIC4','CNDP2','CRYZ','GATA3','GLRX','HOMER2','HSD17B11','IGFBP3','MTA1','PAX8','PROS1','SCYL3','SFN','SGCB','SLC37A4','SPDEF','SPP1','TFAP2A','TNIP1','USP7','XBP1','ZNF395','GAPDH',Class
141.17,4.4473,89.537,58.755,20.39,122.85,13.886,6.7249,9.9702,20.406,16.252,0.10835,5.4119,13.121,9.4635,9.6366,8.0927,39.765,267.83,21.67,22.25,40.875,1152.6,30.062,985.67,BRCA
17.039,6.6631,241.51,66.838,13.153,39.394,6.1187,5.0914,9.9612,65.29,15.299,0.11588,5.0631,8.5471,42.616,11.517,4.0061,0.21729,985.08,44.646,21.889,41.264,55.776,15.813,1112.5,BRCA
42.497,5.2609,100.61,61.182,38.002,151.55,16.476,6.0792,10.783,45.831,14.085,0.83657,6.9223,12.805,6.6768,11.466,6.2109,49.128,279.05,21.887,27.279,46.089,617.56,10.199,916.59,BRCA
60.56,4.2862,58.028,46.499,19.85,461.4,3.8926,11.621,7.0849,19.434,15.074,2.0673,0.71333,10.749,12.594,5.0792,9.2285,133.53,127.21,107.69,26.999,33.542,1756.7,4.7659,1174.4,BRCA
83.425,4.2533,36.113,57.023,10.619,72.692,6.6561,16.879,6.2964,22.852,10.793,0.13076,2.9547,5.8534,24.827,2.9611,8.4445,102.96,39.94,7.4328,21.546,34.046,1651.1,9.7508,1163.7,BRCA
71.29,7.7791,82.364,88.066,19.658,134.54,5.6928,11.58,9.9647,57.097,18.057,1.3977,6.7455,4.2766,9.5301,10.008,11.408,81.276,199.16,13.261,40.841,57.759,662.96,10.136,1693.4,BRCA
34.426,5.3908,24.616,91.671,20.65,65.293,16.2,12.542,1.4777,14.706,21.039,0.45153,0.86356,8.6529,20.18,8.8845,23.66,99.804,6.4866,36.264,22.312,36.6,1587.7,16.129,1701,BRCA
8.1003,7.594,47.277,86.56,25.987,233.63,8.5598,15.757,3.8965,27.999,16.289,0.27497,1.6059,8.7829,21.218,4.5813,7.2694,127.08,20.435,29.073,31.307,34.048,1080.4,6.8982,651.52,BRCA
10.946,10.49,60.263,34.022,12.29,255.96,73.564,7.8235,3.7575,41.283,12.574,0.19525,2.3473,6.252,11.471,11.395,10.542,61.175,102.66,16.699,28.381,54.925,1241.5,16.842,1180.1,BRCA
7.2026,14.274,68.12,108.33,13.879,385.54,8.7827,49.958,3.923,12.374,20.842,0.87029,2.5192,8.4014,26.34,14.866,11.501,42.585,9.1241,27.608,24.61,53.019,250.07,5.2462,1232.7,BRCA
35.273,4.8988,44.349,52.792,17.1,321.66,28.122,13.668,2.5106,21.909,18.098,0.93145,2.984,8.7534,5.7897,6.1946,13.27,39.855,41.519,16.239,31.007,33.998,539.35,37.545,1127.5,BRCA
91.942,3.1234,13.328,59.294,7.8762,90.273,27.453,0.12656,2.8186,35.637,15.287,0.24156,1.7539,7.1202,16.302,3.6936,8.8739,66.649,277.09,23.733,31.724,50.664,1666.4,3.7439,1324.3,BRCA
49.287,8.5814,60.319,68.975,7.8064,153.37,14.261,6.305,6.3306,31.223,23.459,0.76945,2.5798,3.887,9.4723,7.4039,16.729,177.92,482.31,25.934,31.013,43.993,776.98,18.378,1549.4,BRCA
76.114,8.3912,74.53,136.81,10.287,108.05,12.084,7.6821,8.0098,33.885,18.898,0.26853,3.3682,8.0158,11.812,4.1165,15.36,126.6,194.1,18.98,23.339,33.017,805,6.7948,1407.2,BRCA
32.47,16.138,33.544,66.639,26.701,328.78,8.9965,6.6361,3.6866,11.403,28.598,1.1297,1.6852,3.4815,32.105,21.232,13.721,76.278,336.74,4.0269,21.409,28.996,1334.8,9.872,1685.2,BRCA
126.66,4.2834,79.718,63.41,9.4091,102.46,13.568,3.8641,4.0859,38.566,9.4344,1.9242,2.7207,2.426,13.935,5.8713,3.7749,70.135,130.02,19.6,16.942,13.27,393.48,11.119,1518.1,BRCA
52.15,7.9671,116.86,29.912,9.7209,0.64527,7.7471,1.5607,9.6422,34.839,13.686,0.26074,4.5056,6.3926,0.42228,20.264,9.4123,9.3085,46.283,29.193,17.675,31.09,75.209,5.2724,2562.7,BRCA
103.9,10.566,121.04,65.938,9.0394,79.44,19.734,5.9049,12.802,97.236,17.202,0.3967,16.788,6.2739,17.024,13.198,5.7165,90.083,11.02,19.553,30.707,39.674,849.27,10.869,983.37,BRCA
109.91,5.6301,75.459,135.59,17.788,158.01,12.466,4.9048,7.0422,28.377,11.954,1.0069,4.2633,10.581,8.6063,5.8898,19.308,131.86,181.89,28.321,36.489,43.207,1072.8,26.653,710.26,BRCA
81.041,3.2985,99.755,48.45,21.804,123.4,22.482,5.7923,8.3565,47.007,16.565,0.52334,6.646,7.6914,16.78,11.824,8.5996,47.886,102.97,19.907,42.821,32.041,1171.7,13.551,1931.6,BRCA
97.913,3.1967,80.64,86.04,17.171,175.01,17.986,5.4551,23.832,36.93,18.207,0.31895,8.9382,4.594,0.3178,13.555,10.21,24.874,807.92,20.651,42.578,46.132,297.32,15.719,782.65,BRCA
31.732,7.3572,68.739,161.76,3.6354,255.36,4.5109,11.902,5.4206,21.485,10.758,0.53182,2.7913,9.3965,11.013,8.6119,11.141,114.55,24.224,31.937,32.535,40.779,1653,6.5738,2831.8,BRCA
54.445,11.818,223.95,98.6,10.65,9.5482,37.763,1.9918,5.5324,39.658,13.086,0.90876,2.0835,7.8059,18.259,6.7298,10.66,1.2786,534.27,8.0318,46.811,31.626,137.71,5.944,1739.9,BRCA
69.042,4.1594,46.146,56.756,17.806,116.73,13.557,11.345,9.7717,18.483,9.5321,0.33837,3.0806,6.6361,20.608,2.6206,5.5583,109.07,73.966,36.655,22.489,39.227,2752.7,6.957,1254.3,BRCA
150.55,13.947,111.42,60.047,14.401,16.224,39.19,40.69,3.0625,79.242,14.525,0.12492,0.87489,3.9253,60.888,7.5994,19.447,5.2806,288.87,40.856,36.059,66.474,140.59,7.0832,2837.7,BRCA
367.86,6.5424,64.685,95.239,13.332,289.9,38.024,4.8069,5.7926,11.169,20.109,0.27494,2.4026,11.999,27.416,2.2484,12.252,57.114,204.12,36.343,35.74,57.49,2338.3,14.754,1190.5,BRCA
49.229,6.248,56.486,94.013,7.5469,21.819,19.492,11.489,7.8431,51.406,14.166,2.0949,2.5086,4.7778,32.636,3.0281,12.336,3.9416,32.901,16.84,51.067,25.409,263.09,10.063,2703.3,BRCA
52.775,6.9925,79.545,51.896,6.9029,116.42,10.7,6.4668,25.815,35.824,12.427,0.57427,3.4521,6.1068,7.7974,4.554,15.562,88.101,469.02,32.787,35.307,42.263,825.07,6.4088,1442.7,BRCA
93.339,4.6699,62.562,52.251,11.089,107.99,26.228,5.4595,4.2487,26.841,12.438,0.41358,1.8975,7.8521,7.5644,1.8467,13.088,95.265,10.915,34.643,23.974,51.671,1278.4,7.2336,1542.2,BRCA
127.13,9.3529,40.367,69.383,13.884,228.77,6.3185,15.578,3.4985,17.561,17.063,0.54929,2.0945,5.1395,29.534,23.017,7.0405,75.726,172.84,11.488,43.051,31.173,917.44,7.4516,2082.9,BRCA
204.16,12.174,65.496,77.696,9.6632,155.54,14.776,0.65007,5.6641,44.439,33.39,0.67502,2.0497,22.368,17.393,4.2882,11.507,99.881,111.75,43.468,31.707,34.227,1077.1,21.535,1006.8,BRCA
45.924,6.6184,88.32,49.126,11.792,194.86,9.3762,19.296,2.84,28.877,15.308,1.2955,2.6835,3.5393,22.492,7.3929,9.4699,64.715,19.825,52.226,27.944,36.821,809.71,3.3185,677.46,BRCA
66.626,9.9601,113.9,88.138,21.085,133.43,10.632,16.346,7.2287,44.124,10.858,1.2397,4.1271,3.8496,23.074,16.852,7.8095,42.989,396.55,9.5541,41.102,47.98,1024.5,8.7755,1193.4,BRCA
39.849,7.1776,22.694,27.264,3.4061,102.83,11.922,5.2932,1.2153,11.249,13.504,2.32,0.71755,5.3146,21.714,5.8474,6.8148,71.148,66.301,13.678,13.995,34.802,796.45,17.949,1761.5,BRCA
76.915,5.3592,49.983,104.56,16.257,310.5,4.7055,6.3224,6.2739,5.5918,22.555,0.27308,1.9417,12.139,7.5349,18.43,10.92,65.024,94.325,78.754,46.238,50.194,941.37,29.086,758.34,BRCA
19.142,4.4239,44.505,42.819,8.3811,108.52,16.06,8.3676,4.4604,38.994,9.3799,0.35209,1.6858,6.4412,24.228,5.8993,10.137,110.39,451.72,18.321,32.827,38.484,655.06,8.4042,989.32,BRCA
30.483,6.6998,120.62,95.021,7.9177,26.197,35.568,4.4314,39.234,31.028,14.007,1.8389,18.786,3.0429,11.422,10.503,10.227,7.4142,882.2,6.0186,41.711,29.478,144.79,8.6837,1825.6,BRCA
132.09,7.217,84.154,143.69,17.844,83.655,35.843,5.4569,8.6178,31.312,18.655,1.7414,2.8125,5.3384,31.632,6.1409,8.0888,60.335,108.14,19.945,43.342,37.866,800.24,22.862,1105.8,BRCA
19.928,4.1116,64.656,81.225,9.6778,199.75,10.197,7.8122,6.2473,36.234,12.614,0.36731,3.4596,8.4894,22.895,7.124,12.244,136.16,202.91,32.105,33.157,32.136,381.07,11.678,2515,BRCA
30.301,10.856,78.054,57.031,4.452,65.501,7.2046,12.262,5.9223,50.55,29.245,0.67474,2.2744,8.3999,33.172,6.8705,7.0811,157.66,3.8508,23.835,31.609,35.541,688.14,18.687,1144.2,BRCA
51.149,5.5249,88.665,60.178,34.235,233.73,11.15,8.5096,10.466,17.142,11.018,0.12021,8.4843,8.5854,17.912,12.2,6.3022,72.405,85.708,41.23,49.749,39.096,973.97,17.234,1111,BRCA
45.775,5.0681,55.337,60.726,3.1085,57.333,14.765,6.1684,8.4782,34.755,11.369,0.80023,3.0045,5.8404,16.942,5.3371,6.7351,67.457,127.22,7.7933,28.788,33.163,713.32,4.7866,1476.1,BRCA
200.27,11.465,153.36,48.381,10.798,1.4769,18.056,6.8323,6.3701,23.263,19.041,0.4247,2.8071,6.0836,51.128,14.062,14.408,0.57065,147.52,27.342,34.151,35.827,190.92,6.4449,1042.3,BRCA
193.01,7.0675,55.383,105.16,6.3669,288.83,39.584,12.874,3.5033,24.962,26.727,0.93316,1.3329,6.5862,22.216,11.869,8.7673,78.665,200.27,25.924,37.373,46.176,1301.6,9.0255,2238.1,BRCA
129.4,4.7452,78.305,111.94,16.247,196.12,6.5382,8.1834,6.3425,76.019,26.856,1.892,3.0776,9.8503,7.0573,8.942,10.328,94.142,201.26,29.983,39.079,43.541,944.63,16.587,1528.4,BRCA
31.915,6.5057,56.255,61.269,6.4423,5.9075,10.13,5.4934,4.0979,32.928,13.122,0.96556,3.7501,4.1239,26.786,4.9836,7.6708,27.174,85.793,63.704,22.573,18.83,331.12,4.4234,807.08,BRCA
16.38,5.3475,98.937,58.479,20.284,195.04,16.274,6.9365,7.0133,28.943,8.6501,0.32415,4.2725,8.0418,25.54,10.629,16.442,60.285,525.21,16.984,33.327,47.585,563.84,22.555,1418.5,BRCA
48.581,4.0868,63.356,57.56,11.248,366.14,4.1564,25.054,5.0067,17.107,26.747,2.9301,3.8924,7.9738,11.796,10.264,5.9699,60.938,39.241,70.749,20.285,56.833,1940.4,10.948,421.59,BRCA
124.36,10.211,52.883,49.04,9.4767,143.77,11.613,4.5462,5.2314,16.644,19.747,0.21845,2.2401,6.9259,28.922,5.2052,18.221,147.97,131.14,24.035,22.464,43.318,1749.4,6.9149,2260.7,BRCA
152.57,5.0425,48.943,49.26,8.4713,241.81,23.626,6.3934,5.9164,35.87,18.933,0.18426,2.4326,9.8899,13.769,3.7065,5.3202,70.822,71.53,16.981,31.558,45.601,1579.5,25.576,859.98,BRCA
34.925,7.969,81.18,47.928,4.3173,15.074,14.339,5.0401,5.9128,51.314,10.814,0.74041,2.766,6.4176,14.693,3.6424,5.8711,97.964,84.197,8.3558,14.892,27.465,589.91,4.3499,1244.9,BRCA
161.54,9.4701,69.839,75.559,15.602,179.93,24.864,9.6839,9.3911,15.96,19.614,2.2165,5.7525,8.5479,24.898,13.959,10.089,46.83,119.9,23.261,34.382,49.614,1351.4,22.019,1070.7,BRCA
95.806,4.8762,80.389,42.04,23.298,69.049,8.8946,2.2442,14.45,38.515,11.15,1.6251,5.9395,8.1307,33.902,11.256,12.678,64.46,312.89,20.45,31.436,28.887,471.51,5.5695,690.78,BRCA
75.787,3.0768,83.344,56.613,18.606,145.56,6.4049,6.5473,10.033,33.754,10.484,0.83631,10.272,7.7352,18.266,8.5062,6.612,76.686,97.814,68.194,23.962,35.863,1104.3,12.129,1240.2,BRCA
87.766,6.4662,46.498,55.294,18.375,174.61,19.368,6.023,4.0416,19.945,22.394,2.2085,2.6958,9.3143,33.645,11.105,9.7098,85.047,63.045,35.129,38.801,36.772,1841,21.904,806.99,BRCA
88.51,9.4129,40.284,75.202,18.969,173.3,9.8944,6.0347,3.8753,16.208,28.724,0.070135,1.8257,9.0712,20.424,3.2207,5.739,98.091,136.38,37.712,23.287,32.229,966.81,33.588,1569.4,BRCA
11.772,8.8791,111.21,42.168,3.4749,128.48,12.548,11.851,13.165,58.075,16.853,0.35169,7.0642,4.8169,13.703,12.441,6.7596,71.627,211.98,12.876,37.856,51.871,1263.6,10.11,1140.9,BRCA
76.472,5.0659,58.574,93.699,1.7861,45.019,39.255,11.95,5.3641,19.116,12.103,0.26409,3.2824,12.422,9.9729,3.1178,17.347,152.26,8.0794,31.357,33.685,33.049,1325.2,16.88,905.28,BRCA
98.579,8.9874,43.764,115.17,4.6409,196.58,38.908,10.7,7.0893,33.255,19.265,0.23649,2.7304,12.957,24.559,9.9603,10.891,78.574,372.37,23.939,44.736,34.559,1099,6.7472,1475.3,BRCA
53.261,5.2056,21.889,63.513,8.9752,511.31,4.6947,19.05,2.6715,5.1546,16.811,0.19061,1.3495,10.859,15,15.872,8.6347,58.194,2.0301,47.282,20.135,57.502,2180.1,5.852,803.56,BRCA
111.61,10.302,69.162,90.497,25.027,172.06,13.667,1.9009,4.0374,49.866,10.526,1.4732,2.0782,5.9404,33.159,5.7264,13.934,181.39,12.323,33.368,40.05,53.594,1365.5,18.892,1651,BRCA
41.492,7.0893,67.279,46.948,7.9044,118.92,11.96,9.8861,8.7106,16.25,11.331,0.97908,3.2384,4.2484,19.404,5.8478,13.495,153.46,196.29,28.389,17.307,32.529,992.19,8.007,730.77,BRCA
57.572,3.3101,58.95,90.195,8.2506,229.52,15.365,12.268,10.02,15.81,12.544,0.38086,2.5998,11.918,12.731,10.537,8.914,62.987,217.46,23.802,43.701,31.072,626.5,6.337,1618.7,BRCA
150.9,5.8214,53.054,66.718,25.566,178.83,8.4444,10.608,13.95,28.742,21.307,0.087846,3.2299,14.17,9.221,6.9887,9.0616,35.357,14.258,31.272,31.781,40.708,1229.3,31.407,367.52,BRCA
61.938,8.2656,81.573,166.49,3.9986,93.889,20.155,8.2848,17.587,24.269,10.358,0.85942,6.5789,13.488,26.958,5.1908,11.271,87.969,22.714,20.592,23.202,35.338,569.52,13.81,2982.2,BRCA
15.745,6.4,57.702,111.44,7.2477,35.77,23.483,32.408,6.555,35.369,18.315,0.40851,3.4641,6.1422,1.2649,3.7078,12.921,108.21,22.208,7.7815,34.92,35.34,605.22,12.198,1982.4,BRCA
114.52,4.6955,67.816,82.174,12.116,240.83,32.658,4.5761,10.993,17.568,19.436,1.4648,4.5425,11.268,8.6695,8.027,4.79,43.168,88.053,19.524,53.542,33.564,1322.1,20.383,1359.9,BRCA
216.82,3.1829,48.524,41.432,12.062,223.04,11.81,9.955,5.743,38.96,25.912,2.6433,2.6419,10.875,16.159,3.738,7.3777,87.628,24.365,33.241,28.007,27.147,2398.4,26.828,767.74,BRCA
59.533,6.8811,80.338,47.539,9.4246,148.43,10.288,14.278,9.3045,57.696,23.761,0.14247,10.106,6.3833,21.957,12.52,7.1396,138.88,44.172,18.836,43.805,33.496,502.21,24.886,1121.3,BRCA
145.57,2.8491,89.977,59.649,7.7946,133.05,26.417,2.8638,12.901,45.147,12.075,0.065707,10.495,14.374,14.545,11.209,6.5695,70.76,23.465,22.211,34.375,28.162,1121.8,15.609,1553.9,BRCA
51.841,4.1581,82.244,74.614,13.121,17.359,19.667,1.2271,17.6,42.303,9.8621,0.31382,6.2885,5.8343,15.653,5.0604,11.909,52.011,29.46,8.8858,31.034,29.084,329.94,8.1158,1046.8,BRCA
85.963,8.2952,73.904,65.159,10.348,241.12,11.735,8.9837,4.3137,21.694,24.863,0.41914,2.3661,9.1541,12.876,8.5075,4.7956,80.05,97.054,22.595,56.469,41.471,1749,21.609,1515.3,BRCA
299.84,6.4469,66.523,76.081,21.931,293.02,8.7313,7.432,3.3752,13.858,22.369,0.29844,2.8717,12.456,14.538,9.5388,7.6734,53.17,93.189,33.275,29.017,63.855,1243.6,33.654,988.12,BRCA
206.64,4.3693,77.225,54.211,11.517,93.248,17.223,6.5977,13.851,22.727,18.835,0.090038,3.869,3.4819,17.983,5.3608,9.9164,118.79,603.91,22.184,32.254,50.808,1155.5,10.71,972.24,BRCA
127.76,3.1121,83.868,39.234,15.056,106.42,12.891,4.5452,7.6025,19.647,14.212,0.25822,5.2626,10.941,9.0454,7.6807,4.7483,46.473,86.426,20.444,28.937,36.077,1905.4,15.448,696.84,BRCA
115.85,4.2669,153.77,68.448,4.3773,130.36,33.436,3.5524,19.254,116.98,12.085,0.94778,7.6488,6.874,4.5958,11.995,6.7288,35.569,929.79,30.91,39.143,41.56,1606.4,30.555,2685.2,BRCA
100.63,2.2584,114.01,35.458,15.525,40.075,10.796,6.7597,33.061,101.8,10.174,0.35618,51.957,4.6969,10.039,16.097,6.3058,6.5718,16.296,15.866,21.511,26.045,345.43,20.14,675.4,BRCA
188.69,5.3054,159.45,62.123,20.842,116.14,7.5734,3.9234,3.006,70.547,17.218,0.7492,2.9723,16.851,20.158,3.9461,16.346,127.89,194.91,36.908,24.787,32.565,1757.5,11.784,950.9,BRCA
195.36,4.522,102.28,87.267,19.82,114.7,13.475,11.318,13.747,50.539,19.34,0.24417,8.5056,8.2558,10.707,14.543,5.2576,44.971,399.88,19.749,35.19,48.098,1128.1,17.054,963.92,BRCA
69.477,2.9587,108.99,45.723,14.061,30.979,14.398,7.7033,34.523,64.333,15.568,0.67635,36.15,4.7861,20.474,17.952,7.9863,18.917,16.993,10.507,49.473,26.613,437.22,23.244,764.19,BRCA
127.55,3.2314,62.082,77.267,8.9756,126.74,13.732,9.2847,17.127,32.664,14.289,0.39292,9.4014,8.1348,15.198,8.0294,5.7436,49.524,23.421,33.373,45.792,32.008,1014.4,15.785,1364,BRCA
63.092,4.4711,90.862,90.88,23.006,50.476,12.428,11.945,15.577,63.04,17.53,0.24041,27.741,5.2324,20.31,12.848,11.41,37.861,44.396,23.129,39.553,29.3,769.36,16.216,1056.5,BRCA
74.043,4.4282,99.168,47.78,22.238,117.85,15.982,9.1276,26.273,56.876,13.562,0.70379,22.202,4.6731,5.866,10.955,8.8907,38.993,16.665,19.829,35.995,28.51,1051.3,21.722,878.18,BRCA
221.95,4.4701,54.303,52.394,33.683,90.141,14.804,8.8285,13.118,35.458,23.766,0.64307,13.202,15.327,15.232,7.2741,5.6123,85.616,38.093,31.054,37.325,37.753,1552.6,39.57,567.21,BRCA
102.41,3.3736,102.37,71.541,14.281,48.844,6.8514,19.997,13.86,36.85,22.053,0.54068,19.883,7.7942,20.358,14.678,9.7348,56.883,40.803,37.44,46.322,32.028,608.55,24.407,663.97,BRCA
43.723,3.6091,56.636,72.128,8.0116,116.75,17.427,7.1083,16.226,39.227,18.056,0.33242,16.505,7.9082,11.405,9.0101,7.1783,66.84,17.13,43.182,40.99,31.711,1520.6,28.579,881.62,BRCA
58.134,9.1984,86.362,48.885,19.796,1.9987,15.492,3.7762,30.332,240.96,26.926,0.12884,8.5625,2.2153,0.14312,18.063,8.9382,0.051124,281.65,3.985,28.502,19.781,51.799,4.4478,2617.1,BRCA
25.283,6.2082,84.041,77.318,13.488,161.19,4.4544,2.4686,10.553,59.612,20.262,1.0582,4.8562,7.7712,10.132,7.2968,6.9678,72.118,45.066,72.144,52.662,41.347,1546.1,6.3897,810.48,BRCA
21.807,6.025,29.796,72.847,20.277,119.98,47.96,6.5451,3.8235,8.6363,29.673,0.053196,2.0106,5.604,12.091,4.7437,9.2097,91.3,114.59,30.651,38.104,25.842,1077.6,16.23,1421.9,BRCA
8.8878,7.6046,45.156,150.01,7.7027,177.69,19.911,4.2355,7.1819,20.949,23.431,1.4125,4.7428,7.4881,2.8186,5.7294,8.6128,64.074,271.06,24.626,63.736,57.654,1055.7,7.6398,1657.5,BRCA
55.051,8.82,87.919,62.546,10.465,159.27,9.8095,23.125,11.672,83.07,20.097,0.97878,7.0626,5.0742,42.989,11.826,7.5703,75.977,192,38.103,36.3,41.652,1626.6,7.0569,1459.4,BRCA
93.46,7.5565,36.797,88.435,12.024,26.895,8.9837,9.5635,3.8228,21.989,19.492,1.4154,2.9835,5.8796,90.382,1.924,9.1814,135.93,16.653,54.67,16.113,39.149,562.59,3.2622,1681.8,BRCA
388.31,9.4839,35.243,37.031,15.046,0.27116,7.0743,9.045,1.2359,20.699,20.282,0.079543,2.0027,13.03,30.596,12.695,20.531,22.586,10.96,39.941,33.98,30.589,125.89,15.738,1294.2,BRCA
19.551,13.771,60.165,58.641,6.8691,131.24,19.979,7.1143,7.581,99.496,16.532,0.29636,2.0482,5.9172,18.255,7.1919,11.36,135.62,182.64,50.314,36.048,45.368,955.46,8.3603,2645.5,BRCA
5.6786,11.074,33.817,139.6,10.809,227.89,3.4964,7.9481,3.3425,13.348,22.119,0.40261,1.2956,8.7515,6.1109,4.5943,12.392,191.8,37.664,46.95,40.706,57.288,1026.1,12.96,1991.4,BRCA
261.38,11.947,78.772,107.2,3.9506,8.2902,18.414,51.278,7.4121,83.272,25.664,0.12569,5.8991,4.9535,48.069,12.155,20.565,1.2097,236.82,8.9636,40.73,20.296,272.03,7.6928,3111.6,BRCA
17.26,8.0124,53.31,77.895,12.656,162.84,80.824,11.983,5.99,28.642,25.895,0.15286,2.5725,8.2995,16.988,5.0186,9.4928,53.892,205.18,10.219,55.59,42.883,766.29,9.7346,2204,BRCA
64.879,16.058,90.303,96.889,8.0377,126.69,26.119,5.5811,8.0911,54.836,33.333,1.4353,4.1403,3.8027,19.731,9.7206,5.6768,80.413,699.35,19.356,31.698,27.852,1181.3,14.017,1930.9,BRCA
33.855,17.432,120.46,63.243,7.8603,1.2559,5.2124,21.968,5.2482,137.37,42.491,0.21708,4.398,3.3494,27.551,14.769,8.5637,1.4543,111.38,15.406,90.725,34.854,76.585,8.9221,4966.8,BRCA
7.1053,7.6867,82.841,52.904,20.279,502.93,37.766,4.7312,5.9459,230.69,12.248,0.14889,2.8512,4.3724,19.866,11.478,13.493,107.99,81.739,37.625,54.402,26.899,497.49,7.5042,1483.3,BRCA
81.102,8.1284,43.264,68.831,12.002,459.07,32.455,9.2624,7.6768,29.423,22.843,2.1543,4.7768,8.4903,33.687,23.078,11.189,93.017,271.59,25.652,41.44,30.172,628.44,20.219,892.89,BRCA
195.34,6.9903,82.981,27.946,3.5209,1.1794,6.1334,7.0384,3.4254,23.605,20.398,0.96217,2.1107,3.818,15.518,5.34,12.308,0.25672,42.443,7.861,40.023,28.029,56.975,10.18,2037.8,BRCA
149.86,6.4932,49.053,67.307,12.602,333.48,72.664,6.4034,4.7293,17.446,14.508,1.0432,1.8225,7.8329,12.71,10.372,19.109,184.01,11.351,50.729,38.926,50.334,1674.5,21.856,1409,BRCA
914.34,7.8377,31.862,27.841,18.893,37.374,13.692,70.913,2.0976,88.426,26.591,0.1891,1.5109,4.6287,29.384,1.6337,21.054,64.261,46.287,28.391,15.225,20.666,262.29,7.2593,2149.6,BRCA
80.401,5.0607,134.56,58.605,14.694,68.162,23.255,3.1296,23.693,90.634,12.811,0.56494,13.316,6.0736,4.4561,12.5,5.5516,26.831,128.22,13.751,46.847,22.48,650.59,6.989,837.31,BRCA
163.84,4.7451,58.748,70.229,14.351,305.7,13.233,9.7606,15.07,34.424,17.429,0.3172,11.78,14.745,18.346,11.138,9.0572,67.641,35.92,64.885,35.721,27.609,1670,18.569,731.21,BRCA
76.394,8.6644,37.812,38.413,16.035,146.31,5.8746,2.4627,5.1795,39.767,46.941,1.0681,4.0253,4.059,5.0411,3.4388,10.673,188.74,42.611,31.031,20.411,24.589,670.08,2.1306,2480.2,BRCA
18.541,6.0266,75.045,128.72,4.6691,85.081,9.4951,9.8558,10.52,54.932,13.492,0.82735,3.4792,12.033,9.3909,8.0631,5.1427,115.96,216.29,42.665,33.036,48.298,289.97,8.8834,1908.3,BRCA
44.379,11.803,29.144,24.508,10.349,125.51,5.5243,3.1199,8.362,17.472,30.955,0.12432,5.8507,10.696,9.3728,4.8304,9.7196,93.515,13.917,16.234,36.163,48.956,1175.7,25.008,1419.2,BRCA
35.565,9.167,165.56,49.194,12.69,12.967,11.511,9.6576,4.2463,53.977,18.595,2.1117,15.08,8.0493,77.781,9.5374,4.2316,5.1367,131.16,27.279,47.646,23.028,83.906,12.769,3579.8,BRCA
78.047,12.535,117.59,87.825,25.158,201.4,5.8802,8.0118,4.809,29.796,16.959,0.065624,2.5142,5.5246,34.153,8.5567,19.61,48.134,123.8,26.053,30.083,37.689,781.42,9.7101,2599.8,BRCA
30.939,5.2616,62.072,58.361,18.371,266.69,3.396,7.331,20.437,40.907,13.752,0.86659,3.475,6.5844,7.0352,5.0006,7.6271,55.742,16.797,24.061,34.972,56.847,983.71,4.9497,872.69,BRCA
234.76,9.9907,98.743,76.874,5.8321,11.593,6.7575,30.652,3.5682,17.377,36.541,0.56531,9.0612,11.818,16.875,7.7322,31.816,33.347,130.45,26.97,22.208,32.662,350.64,17.618,5334.8,BRCA
153.05,6.6965,98.062,42.461,17.67,87.91,11.103,5.7662,25.892,42.588,19.437,0.67232,15.259,10.951,8.4858,10.191,5.6807,77.695,22.87,24.275,30.517,32.342,1486.9,11.97,541.4,BRCA
28.225,4.569,206.9,49.2,17.572,57.443,11.493,3.0394,18.286,90.887,9.6821,0.40341,8.2714,4.3726,5.3267,21.03,4.926,35.933,982.93,9.8376,34.422,20.947,472.68,14.647,1889.3,BRCA
239.4,11.987,54.929,74.588,10.965,172.08,18.134,11.09,4.6015,84.282,33.049,1.0522,5.252,7.719,25.986,15.943,10.948,104.17,100.26,32.762,51.966,34.325,1017.9,13.834,2818.7,BRCA
227.78,6.7282,62.619,55.342,9.1537,276.49,67.808,3.1138,4.5742,55.173,19.08,0.07629,3.2644,13.131,8.4786,6.1023,9.0052,93.243,76.179,31.288,37.694,33.571,2981.3,25.785,643.45,BRCA
148.96,9.5614,24.898,81.558,33.45,282.66,32.897,2.7633,7.2044,58.984,28.996,0.051283,0.99379,13.978,26.143,11.145,14.469,133.03,154.63,52.482,57.206,42.887,1011,32.485,1625.9,BRCA
41.526,7.0859,75.063,107.05,8.8279,126.47,8.4486,4.2041,15.14,43.042,19.647,1.1089,5.9826,5.1602,14.446,6.3511,12.298,110.59,94.365,28.408,50.206,59.686,1004.6,9.8294,656.03,BRCA
376.65,6.7583,69.752,46.63,12.198,269.22,9.6079,36.025,6.3618,50.338,18.602,0.14158,5.2526,8.1443,5.0407,6.2431,5.9872,57.997,5.87,73.728,41.421,42.333,1036.2,10.658,609.01,BRCA
92.999,17.314,100.1,55.454,13.382,5.5471,7.5604,33.418,4.0141,74.28,28.802,0.12784,10.066,5.2861,28.132,14.727,10.275,0.94269,82.233,13.882,21.69,48.679,147.6,10.591,4806.3,BRCA
26.779,8.2765,113.98,70.898,23.172,167.45,18.914,6.2898,14.062,45.072,11.677,1.3806,10.597,6.1736,12.818,15.222,11.53,47.029,21.316,24.198,22.103,28.809,1247.2,9.6559,806.33,BRCA
